KeyFamilyId,KeyFamilyName
EO60_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 60 - December 1996 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 60 - Decembre 1996 - Perspectives annuelles des commerces et paiements')])]"
EO61_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 61 - June 1997 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 61 - Juin 1997 - Perspectives annuelles des commerces et paiements')])]"
EO62_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 62 - December 1997 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 62 - Decembre 1997 - Perspectives annuelles des commerces et paiements')])]"
EO63_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 63 - June 1998 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 63 - Juin 1998 - Perspectives annuelles des commerces et paiements')])]"
EO64_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 64 - December 1998 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 64 - Decembre 1998 - Perspectives annuelles des commerces et paiements')])]"
EO65_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 65 - June 1999 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 65 - Juin 1999 - Perspectives annuelles des commerces et paiements')])]"
EO66_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 66 - December 1999 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 66 - Decembre 1999 - Perspectives annuelles des commerces et paiements')])]"
EO67_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 67 - June 2000 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 67 - Juin 2000 - Perspectives annuelles des commerces et paiements')])]"
EO68_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 68 - December 2000 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 68 - Decembre 2000 - Perspectives annuelles des commerces et paiements')])]"
EO69_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 69 - June 2001 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 69 - Juin 2001 - Perspectives annuelles des commerces et paiements')])]"
EO70_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 70 - December 2001 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 70 - Decembre 2001 - Perspectives annuelles des commerces et paiements')])]"
EO71_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 71 - June 2002 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 71 - Juin 2002 - Perspectives annuelles des commerces et paiements')])]"
EO72_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 72 - December 2002 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 72 - Decembre 2002 - Perspectives annuelles des commerces et paiements')])]"
EO73_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 73 - June 2003 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 73 - Juin 2003 - Perspectives annuelles des commerces et paiements')])]"
EO74_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 74 - December 2003 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 74 - Decembre 2003 - Perspectives annuelles des commerces et paiements')])]"
EO75_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 75 - June 2004 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 75 - Juin 2004 - Perspectives annuelles des commerces et paiements')])]"
AEO11_INDEPTH_CHAPTER6_TAB9_A_PT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 6.9a: Importações africanas de produtos manufacturados por origem (2000-09, em percentagem)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 6.9a: Importações africanas de produtos manufacturados por origem (2000-09, em percentagem)')])]"
AEO11_INDEPTH_CHAPTER6_TAB9_B_PT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 6.9b: Exportações africanas de produtos manufacturados, por destino (2000-09, em percentagem)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 6.9b: Exportações africanas de produtos manufacturados, por destino (2000-09, em percentagem)')])]"
SNA_TABLE14A,"[OrderedDict([('@xml:lang', 'en'), ('#text', '14A. Non-financial accounts by sectors')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '14A. Comptes non financiers par secteurs')])]"
EO87_FLASHFILE_EO87,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 87 - June 2010 - Flash file')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 87 - Juin 2010 - Alerte')])]"
SDBS_BDI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'SDBS Business Demography Indicators (ISIC Rev. 3)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'SDBS Indicateurs démographiques des entreprises (CITI Rev. 3)')])]"
TEC5_REV4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'V - TEC by commodity groups (CPC)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'V - CCE par catégories de biens (CPC)')])]"
LAC_REVCHL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue  -  Chile')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Details of Tax Revenue  -  Chili')])]"
EO88_FLASHFILE_EO88,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 88 - December 2010 - Flash file')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 88 - Decembre 2010 - Alerte')])]"
DIOC_OCCUPATION,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Immigrants by occupation')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Immigrés par profession')])]"
DIOC_FIELD_STUDY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Immigrants by field of study')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Immigrés par champ d'études"")])]"
SNA_TABLE6A_SNA93,"[OrderedDict([('@xml:lang', 'en'), ('#text', '6A. Value added and its components by activity, ISIC rev4, SNA93')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '6A. Valeur ajoutée et ses composantes par activité, CITI rev4, SCN93')])]"
FATS_IN3_SERV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Inward activity of Multinationals in  ISIC Rev 3 (services)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Activité domestique des Multinationales en CITI Rev 3 (services)')])]"
FATS_OUT3_SERV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Outward Activity of Multinationals in ISIC Rev 3 (services)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Activité à l'étranger des Multinationales en CITI Rev 3 (services)"")])]"
DIOC_SECTOR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Immigrants by sector')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Immigrants by sector')])]"
TES3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'III: TEC by Partner zones and countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'III: CCE par Pays et groupes de pays partenaires')])]"
REVBRA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Brazil')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Brésil')])]"
AV_AN_WAGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Average annual wages')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Salaires annuels moyens')])]"
EO83_FLASHFILE_EO83,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 83 - June 2008 - Flash file')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 83 - Juin 2008 - Alerte')])]"
KEI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Key Short-Term Economic Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs économiques clés à court-terme')])]"
EO89_FLASHFILE_EO89,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 89 - June 2011 - Flash file')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 89 - Juin 2011 - Alerte')])]"
AEO11_INDEPTH_CHAPTER6_TAB4_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Table 6.4a: ODA gross disbursements (OECD DAC definition) from traditional partners, 2009 (in million USD)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Tableau 6.4a : Décaissements bruts d'APD (définition CAD de l'OCDE) des partenaires traditionnels, 2009 (en millions de dollars US)"")])]"
ETCR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regulation in energy, transport and communications 2013')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Réglementation dans les secteurs de l'énergie, des transports et des communications 2013"")])]"
EO83_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 83 - June 2008 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 83 - Juin 2008 - Perspectives annuelles des commerces et paiements')])]"
EO83_MAIN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 83 - June 2008 - Annual Projections for OECD Countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 83 - Juin 2008 - Projections annuelles pour les pays OCDE')])]"
TAXAUTO,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tax autonomy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tax autonomy')])]"
FDI_BOP_IIP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'FDI series of BOP and IIP aggregates')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'IDE séries agrégées de BP et PEG')])]"
FDI_POSITION_PARTNER,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'FDI positions by partner country')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'IDE positions par pays partenaire')])]"
PNN_NEW,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Funded Pension Statistics')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Statistiques sur les pensions par capitalisation')])]"
PNNI_NEW,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Funded Pensions Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs sur les pensions par capitalisation')])]"
AEO11_COUNTRYNOTES_TAB1_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Table 1: Macroeconomic indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tableau 1 : Indicateurs macroéconomiques')])]"
TSEC5,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'V: TEC by commodity groups (CPC)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'V: CCE par catégories de biens (CPC)')])]"
REVCPV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Cabo Verde')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Cabo Verde')])]"
ULC_EEQ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Unit labour costs and labour productivity (employment based), Total economy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Coûts unitaires de la main d'œuvre et productivité du travail (basés sur l'emploi), ensemble de l'économie"")])]"
EO84_MAIN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 84 - December 2008 - Annual Projections for OECD Countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 84 - Decembre 2008 - Projections annuelles pour les pays OCDE')])]"
STAN08BIS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'STAN Database for Structural Analysis (ISIC Rev. 3, SNA93)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Base de données STAN pour l'Analyse Structurelle (CITI Rév. 3, SCN93)"")])]"
EPL_CD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Strictness of employment protection – collective dismissals (additional restrictions)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Rigueur de la protection emploi - licenciements collectifs (réglementations additionnelles)')])]"
EPL_OV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Strictness of employment protection – individual and collective dismissals (regular contracts)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Rigueur de la protection emploi - licenciements individuels et collectifs (contrats à durée indéterminée)')])]"
EPL_R,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Strictness of employment protection – individual dismissals (regular contracts)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Rigueur de la protection emploi - licenciements individuels (contrats à durée indéterminée)')])]"
EPL_T,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Strictness of employment protection – temporary contracts')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Rigueur de la protection emploi - contrats temporaires')])]"
AEO11_INDEPTH_CHAPTER6_FIG5_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 6.5: African FDI inflows 1995-2008')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 6.5 : Flux d'IDE vers l'Afrique 1995-2008"")])]"
AEO11_INDEPTH_CHAPTER6_TAB11_PT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 6.11: Etiópia, dívida pública em percentagem do PIB')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 6.11: Etiópia, dívida pública em percentagem do PIB')])]"
STAN_INDICATORS_2005,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'STAN Indicators 2005')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs de STAN 2005')])]"
AIR_GHG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Greenhouse gas emissions')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Emissions de gaz à effet de serre')])]"
SNA_TABLE7_SNA93,"[OrderedDict([('@xml:lang', 'en'), ('#text', '7. Labour input by activity, SNA93')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '7. Emploi par activité, SCN93')])]"
TAD_ENVINDIC_2013,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Environmental Performance of Agriculture 2013')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Performance environnementale de l'agriculture 2013"")])]"
FISH_FLEET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fishing fleet')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fishing fleet')])]"
BLI2017,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Better Life Index - Edition 2017')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateur du vivre mieux - édition 2017')])]"
LAC_REVMEX,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue  -  Mexico')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Details of Tax Revenue - Mexique')])]"
REVTKL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Tokelau')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Tokelau')])]"
EO84_FLASHFILE_EO84,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 84 - December 2008 - Flash file')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 84 - Decembre 2008 - Alerte')])]"
STANI4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'STAN Database for Structural Analysis (ISIC Rev. 4)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Base de données STAN pour l'Analyse Structurelle (CITI Rev. 4)"")])]"
DV_DCD_PPFD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Private Philanthropy for Development (CRS)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Philanthropie privée pour le développement (SNPC)')])]"
EO84_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 84 - December 2008 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 84 - Decembre 2008 - Perspectives annuelles des commerces et paiements')])]"
GERD_OBJECTIVE_NABS2007,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R-D by sector of performance and socio-economic objective in NABS2007')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépense intérieure brute de R-D par secteur d exécution et par objective socio-économique en NABS2007')])]"
MON2019_SINGLE_COMMODITY_INDICATORS,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2019 - Monitoring and evaluation : Single commodity indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2019 - Suivi et évaluation : indicateurs de produit individuel')])]"
GBAORD_NABS2007,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Government budget appropriations or outlays for RD')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Crédits budgétaires publics de RD')])]"
MEI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Main Economic Indicators Publication')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Principaux indicateurs économiques publication')])]"
PPRF,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Public Pension Reserve Funds' Statistics"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Statistiques sur les fonds de réserve pour les retraites des régimes publics')])]"
POP_PROJ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Historical population data and projections (1950-2050)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Données historiques et projections de la population (1950-2050)')])]"
BFGID,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Burkina Faso-GID')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'GID-Burkina Faso')])]"
ANBERD2011_REV3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ANBERD: business enterprise R&D by industry (ISIC Rev. 3)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'ANBERD : dépenses en R-D des entreprises, par industrie (CITI Rév. 3)')])]"
